Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,422723,-,-,-,48.85,2.34,0,49,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2018,12,1,10,30,7.6000000000000005,68,632,252,7,6.4,135,57,0,151,91.83,73.10000000000001,0.11,1006,2.2,186,5.7
2018,12,1,11,30,8.5,71,677,293,7,7,18,0,0,18,90.4,70.84,0.11,1005,2.3000000000000003,185,6.1000000000000005
2018,12,1,12,30,9.3,69,677,289,7,7.6000000000000005,23,0,0,23,88.9,71.08,0.11,1004,2.4000000000000004,187,6.7
2018,12,1,13,30,9.600000000000001,64,629,239,7,7.800000000000001,4,0,0,4,88.84,73.77,0.11,1003,2.5,190,7.2
2018,12,1,14,30,9.600000000000001,52,516,154,7,8,37,1,0,37,89.9,78.64,0.11,1002,2.5,194,7.300000000000001
2018,12,1,15,30,9.5,29,263,51,6,8.200000000000001,7,0,7,7,91.39,85.23,0.11,1002,2.5,196,7.1000000000000005
2018,12,1,16,30,9.5,0,0,0,7,8.3,0,0,0,0,92.33,93.43,0.11,1001,2.6,196,6.800000000000001
2018,12,1,17,30,9.5,0,0,0,7,8.5,0,0,0,0,93.56,102.4,0.11,1001,2.7,195,6.300000000000001
2018,12,1,18,30,9.600000000000001,0,0,0,7,8.6,0,0,0,0,93.69,111.97,0.11,1000,2.8000000000000003,194,6.1000000000000005
2018,12,1,19,30,9.600000000000001,0,0,0,6,8.700000000000001,0,0,0,0,94.35000000000001,121.81,0.11,1000,2.9000000000000004,195,6.1000000000000005
2018,12,1,20,30,9.8,0,0,0,7,8.9,0,0,0,0,94.23,131.56,0.11,999,3,197,6
2018,12,1,21,30,10.200000000000001,0,0,0,7,9.3,0,0,0,0,94.35000000000001,140.67000000000002,0.11,999,3,203,5.9
2018,12,1,22,30,10.5,0,0,0,6,9.8,0,0,0,0,95.35000000000001,148.22,0.11,998,2.9000000000000004,210,5.6000000000000005
2018,12,1,23,30,10.8,0,0,0,6,10.200000000000001,0,0,0,0,96.09,152.6,0.11,998,2.9000000000000004,216,5.6000000000000005
2018,12,2,0,30,10.8,0,0,0,9,10.3,0,0,0,0,96.72,152.17000000000002,0.11,998,2.9000000000000004,212,5.300000000000001
2018,12,2,1,30,10.700000000000001,0,0,0,1,10.200000000000001,0,0,0,0,96.49000000000001,147.1,0.11,997,3,203,5.1000000000000005
2018,12,2,2,30,10.600000000000001,0,0,0,1,10,0,0,0,0,96.23,139.20000000000002,0.11,996,3,197,4.9
2018,12,2,3,30,10.9,0,0,0,6,10.100000000000001,0,0,0,0,95.11,129.93,0.11,996,2.9000000000000004,204,5.1000000000000005
2018,12,2,4,30,11.9,0,0,0,1,11,0,0,0,0,94.38,120.15,0.11,996,2.7,229,5.800000000000001
2018,12,2,5,30,12.600000000000001,0,0,0,5,11.9,0,0,0,0,95.54,110.34,0.11,996,2.6,245,6.1000000000000005
2018,12,2,6,30,12.700000000000001,0,0,0,0,12.100000000000001,0,0,0,0,96,100.86,0.11,997,2.6,248,5.800000000000001
2018,12,2,7,30,12.700000000000001,0,0,0,8,12,0,0,0,0,95.82000000000001,92.04,0.11,998,2.7,246,5.7
2018,12,2,8,30,13,32,343,68,4,12.100000000000001,9,0,7,9,94.44,84.09,0.11,998,2.7,243,5.4
2018,12,2,9,30,13.5,51,560,170,7,12.4,39,1,0,39,93.10000000000001,77.77,0.11,999,2.6,240,5.300000000000001
2018,12,2,10,30,14.100000000000001,62,657,251,7,12.700000000000001,116,22,0,122,91.55,73.27,0.11,999,2.4000000000000004,238,5.2
2018,12,2,11,30,14.600000000000001,67,691,292,7,13.100000000000001,78,5,0,80,90.63,71,0.11,999,2.4000000000000004,236,5.2
2018,12,2,12,30,15,65,698,290,7,13.200000000000001,72,2,0,72,89.17,71.22,0.11,999,2.3000000000000003,238,5.300000000000001
2018,12,2,13,30,15,60,647,240,7,13.100000000000001,32,0,0,32,88.57000000000001,73.89,0.11,999,2.4000000000000004,241,5.2
2018,12,2,14,30,14.600000000000001,51,514,152,7,13,41,1,0,42,90.07000000000001,78.74,0.11,999,2.6,239,4.6000000000000005
2018,12,2,15,30,14,29,247,49,7,13,6,0,7,6,93.4,85.31,0.11,999,2.7,230,4.1000000000000005
2018,12,2,16,30,13.600000000000001,0,0,0,8,12.9,0,0,0,0,95.79,93.49,0.11,998,2.8000000000000003,216,4.3
2018,12,2,17,30,13.4,0,0,0,1,12.9,0,0,0,0,96.52,102.45,0.11,998,2.9000000000000004,214,4.800000000000001
2018,12,2,18,30,13.3,0,0,0,1,12.700000000000001,0,0,0,0,96.06,112.01,0.11,998,2.8000000000000003,226,5.300000000000001
2018,12,2,19,30,13.200000000000001,0,0,0,1,12.600000000000001,0,0,1,0,95.9,121.86,0.11,998,2.6,235,5.300000000000001
2018,12,2,20,30,12.9,0,0,0,3,12.4,0,0,0,0,97.03,131.6,0.11,999,2.4000000000000004,239,5
2018,12,2,21,30,12.8,0,0,0,7,12.3,0,0,0,0,96.78,140.73,0.11,999,2.4000000000000004,238,4.9
2018,12,2,22,30,12.9,0,0,0,7,12.200000000000001,0,0,0,0,95.74000000000001,148.31,0.11,1000,2.4000000000000004,237,5
2018,12,2,23,30,13,0,0,0,1,12.3,0,0,0,0,95.41,152.74,0.11,1000,2.4000000000000004,236,5.1000000000000005
2018,12,3,0,30,12.9,0,0,0,6,12.200000000000001,0,0,0,0,95.71000000000001,152.33,0.11,1000,2.3000000000000003,235,5.1000000000000005
2018,12,3,1,30,12.700000000000001,0,0,0,1,12,0,0,0,0,95.73,147.28,0.11,1000,2.3000000000000003,234,5.300000000000001
2018,12,3,2,30,12.5,0,0,0,4,11.8,0,0,0,0,95.65,139.37,0.11,1000,2.3000000000000003,231,5.1000000000000005
2018,12,3,3,30,12.5,0,0,0,3,11.8,0,0,0,0,95.28,130.1,0.11,1000,2.3000000000000003,229,5.1000000000000005
2018,12,3,4,30,12.600000000000001,0,0,0,4,11.8,0,0,0,0,95.11,120.32000000000001,0.11,999,2.3000000000000003,228,5.300000000000001
2018,12,3,5,30,12.600000000000001,0,0,0,7,11.9,0,0,0,0,95.39,110.51,0.11,999,2.5,226,5.300000000000001
2018,12,3,6,30,12.600000000000001,0,0,0,1,11.8,0,0,0,0,95.10000000000001,101.03,0.11,999,2.5,224,5.4
2018,12,3,7,30,12.700000000000001,0,0,0,7,11.8,0,0,0,0,94.34,92.21000000000001,0.11,999,2.5,224,5.7
2018,12,3,8,30,13,35,291,64,6,12,4,0,7,4,93.68,84.26,0.11,999,2.4000000000000004,227,6
2018,12,3,9,30,13.5,54,545,168,6,12.4,4,0,0,4,92.83,77.94,0.11,999,2.3000000000000003,232,6.1000000000000005
2018,12,3,10,30,14.200000000000001,59,672,251,8,12.700000000000001,5,0,0,5,90.45,73.43,0.11,999,2.2,238,6.300000000000001
2018,12,3,11,30,14.9,61,726,296,9,12.600000000000001,19,0,0,19,86.2,71.15,0.11,999,2.1,242,6.6000000000000005
2018,12,3,12,30,15.100000000000001,61,717,291,9,12,6,0,0,6,82,71.35000000000001,0.11,999,2.2,244,6.6000000000000005
2018,12,3,13,30,14.700000000000001,60,653,240,1,11.8,60,653,1,240,82.55,74,0.11,998,2.3000000000000003,244,6.1000000000000005
2018,12,3,14,30,13.700000000000001,49,541,153,9,11.700000000000001,11,0,0,11,87.49,78.83,0.11,998,2.4000000000000004,248,5.800000000000001
2018,12,3,15,30,12.8,27,306,51,0,11.100000000000001,27,306,0,51,89.11,85.38,0.11,998,2.2,263,5.800000000000001
2018,12,3,16,30,12,0,0,0,7,10.5,0,0,0,0,90.78,93.55,0.11,999,1.9000000000000001,270,5.300000000000001
2018,12,3,17,30,11.3,0,0,0,1,10,0,0,0,0,91.58,102.49000000000001,0.11,1000,1.8,269,5.300000000000001
2018,12,3,18,30,10.600000000000001,0,0,0,0,9.5,0,0,0,0,92.74,112.05,0.11,1001,1.7000000000000002,265,5.2
2018,12,3,19,30,10.100000000000001,0,0,0,0,9.3,0,0,0,0,94.74,121.89,0.11,1002,1.6,261,4.9
2018,12,3,20,30,9.9,0,0,0,1,9.3,0,0,0,0,96.01,131.64000000000001,0.11,1003,1.6,258,4.6000000000000005
2018,12,3,21,30,10.200000000000001,0,0,0,1,9.5,0,0,0,0,95.29,140.79,0.11,1004,1.6,258,4.7
2018,12,3,22,30,10.4,0,0,0,5,9.600000000000001,0,0,0,0,94.84,148.39000000000001,0.11,1005,1.6,256,4.4
2018,12,3,23,30,10.3,0,0,0,1,9.5,0,0,0,0,94.87,152.86,0.11,1006,1.6,258,4.4
2018,12,4,0,30,10.100000000000001,0,0,0,1,9.3,0,0,0,0,94.54,152.48,0.11,1007,1.6,262,4.1000000000000005
2018,12,4,1,30,9.700000000000001,0,0,0,5,9,0,0,0,0,95.36,147.44,0.11,1008,1.6,267,3.7
2018,12,4,2,30,9,0,0,0,1,8.6,0,0,0,0,97.25,139.54,0.11,1008,1.6,274,3
2018,12,4,3,30,7.800000000000001,0,0,0,5,7.800000000000001,0,0,0,0,100,130.27,0.11,1009,1.6,280,2.1
2018,12,4,4,30,7.1000000000000005,0,0,0,5,7.1000000000000005,0,0,0,0,100,120.48,0.11,1010,1.6,287,1.7000000000000002
2018,12,4,5,30,6.5,0,0,0,0,6.5,0,0,0,0,100,110.67,0.11,1011,1.5,293,1.4000000000000001
2018,12,4,6,30,6.1000000000000005,0,0,0,1,6.1000000000000005,0,0,0,0,100,101.19,0.11,1012,1.5,302,1.2000000000000002
2018,12,4,7,30,6.2,0,0,0,1,6.2,0,0,0,0,100,92.37,0.11,1013,1.4000000000000001,313,1.1
2018,12,4,8,30,7.2,30,375,66,1,6.7,30,375,0,66,96.52,84.42,0.11,1014,1.3,327,1.4000000000000001
2018,12,4,9,30,8.5,49,599,173,5,7.2,6,0,0,6,91.26,78.10000000000001,0.11,1015,1.2000000000000002,260,1.6
2018,12,4,10,30,9.9,57,704,257,5,7.2,64,0,0,64,83.14,73.58,0.11,1015,1.2000000000000002,3,1.6
2018,12,4,11,30,10.9,60,753,302,5,6.7,88,0,0,88,75.51,71.29,0.11,1015,1.1,9,1.4000000000000001
2018,12,4,12,30,11.200000000000001,58,757,299,1,6.2,58,757,0,299,71.46000000000001,71.47,0.11,1015,1.2000000000000002,7,1.1
2018,12,4,13,30,11,55,707,248,1,5.9,55,707,1,248,70.63,74.11,0.11,1016,1.2000000000000002,8,0.9
2018,12,4,14,30,10.3,46,585,158,2,6.5,67,1,0,67,77.12,78.91,0.11,1016,1.3,36,0.6000000000000001
2018,12,4,15,30,9.200000000000001,25,334,52,5,6.5,7,0,7,7,83.09,85.44,0.11,1016,1.4000000000000001,80,0.6000000000000001
2018,12,4,16,30,8.200000000000001,0,0,0,4,6,0,0,0,0,85.8,93.60000000000001,0.11,1016,1.5,110,0.8
2018,12,4,17,30,7.5,0,0,0,4,6,0,0,0,0,90.4,102.53,0.11,1016,1.7000000000000002,126,0.9
2018,12,4,18,30,7,0,0,0,7,5.800000000000001,0,0,0,0,92.05,112.08,0.11,1017,1.8,136,1
2018,12,4,19,30,6.6000000000000005,0,0,0,6,5.7,0,0,0,0,93.83,121.92,0.11,1017,1.9000000000000001,143,1.1
2018,12,4,20,30,6.4,0,0,0,6,5.7,0,0,1,0,95.48,131.68,0.11,1017,2,144,1.2000000000000002
2018,12,4,21,30,6.6000000000000005,0,0,0,7,5.9,0,0,0,0,95.57000000000001,140.83,0.11,1017,2,144,1.4000000000000001
2018,12,4,22,30,7,0,0,0,7,6.2,0,0,0,0,94.78,148.47,0.11,1017,2.2,150,1.7000000000000002
2018,12,4,23,30,7.4,0,0,0,7,6.6000000000000005,0,0,0,0,94.65,152.98,0.11,1017,2.3000000000000003,158,1.9000000000000001
2018,12,5,0,30,7.5,0,0,0,8,6.9,0,0,0,0,96.28,152.63,0.11,1016,2.5,163,2
2018,12,5,1,30,7.6000000000000005,0,0,0,8,7.2,0,0,0,0,97.58,147.6,0.11,1016,2.5,163,2
2018,12,5,2,30,7.6000000000000005,0,0,0,7,7.4,0,0,0,0,98.97,139.70000000000002,0.11,1016,2.5,165,2
2018,12,5,3,30,7.6000000000000005,0,0,0,7,7.6000000000000005,0,0,0,0,99.68,130.43,0.11,1016,2.5,166,2.1
2018,12,5,4,30,7.7,0,0,0,7,7.5,0,0,0,0,98.94,120.64,0.11,1015,2.5,168,2.4000000000000004
2018,12,5,5,30,8,0,0,0,7,7.6000000000000005,0,0,0,0,97.26,110.83,0.11,1015,2.4000000000000004,170,2.8000000000000003
2018,12,5,6,30,8.1,0,0,0,7,7.6000000000000005,0,0,0,0,96.66,101.35000000000001,0.11,1015,2.4000000000000004,171,2.9000000000000004
2018,12,5,7,30,8.1,0,0,0,7,7.6000000000000005,0,0,0,0,96.72,92.54,0.11,1015,2.3000000000000003,170,2.9000000000000004
2018,12,5,8,30,8.4,32,312,61,6,7.7,5,0,7,5,95.15,84.57000000000001,0.11,1015,2.2,167,3.2
2018,12,5,9,30,9,52,541,163,7,8,13,0,0,13,93.41,78.26,0.11,1015,2.2,169,3.5
2018,12,5,10,30,9.9,64,642,244,6,8.5,12,0,0,12,90.99,73.73,0.11,1014,2.1,174,3.7
2018,12,5,11,30,10.8,70,677,285,7,8.9,44,0,0,44,88.21000000000001,71.43,0.11,1014,2.1,175,3.9000000000000004
2018,12,5,12,30,11.600000000000001,71,669,282,6,9.1,93,7,0,95,84.57000000000001,71.59,0.11,1013,2,176,4.1000000000000005
2018,12,5,13,30,11.700000000000001,67,603,232,7,9,114,19,0,119,83.54,74.2,0.11,1012,2.1,179,4
2018,12,5,14,30,11.200000000000001,56,468,146,7,8.8,55,3,0,55,85.21000000000001,78.99,0.11,1011,2.2,182,3.7
2018,12,5,15,30,10.4,29,221,46,9,8.5,7,0,7,7,87.94,85.5,0.11,1010,2.4000000000000004,186,3.8000000000000003
2018,12,5,16,30,9.700000000000001,0,0,0,9,8.3,0,0,0,0,90.78,93.64,0.11,1010,2.4000000000000004,187,4.1000000000000005
2018,12,5,17,30,9.200000000000001,0,0,0,7,8,0,0,0,0,92.39,102.56,0.11,1009,2.4000000000000004,186,4.3
2018,12,5,18,30,8.9,0,0,0,7,7.800000000000001,0,0,0,0,92.87,112.11,0.11,1009,2.4000000000000004,188,4.4
2018,12,5,19,30,8.9,0,0,0,9,7.9,0,0,0,0,93.2,121.94,0.11,1009,2.5,196,4.4
2018,12,5,20,30,9.3,0,0,0,9,8.3,0,0,0,0,93.53,131.7,0.11,1008,2.4000000000000004,211,4.6000000000000005
2018,12,5,21,30,9.5,0,0,0,1,8.8,0,0,0,0,95.43,140.87,0.11,1008,2.1,221,4.1000000000000005
2018,12,5,22,30,9.600000000000001,0,0,0,1,9.1,0,0,0,0,96.49000000000001,148.54,0.11,1009,1.9000000000000001,228,3.3000000000000003
2018,12,5,23,30,9.9,0,0,0,5,9.3,0,0,0,0,96.06,153.08,0.11,1009,1.9000000000000001,239,3.2
2018,12,6,0,30,10.100000000000001,0,0,0,1,9.600000000000001,0,0,0,0,96.9,152.78,0.11,1009,1.9000000000000001,247,2.9000000000000004
2018,12,6,1,30,10.100000000000001,0,0,0,0,9.8,0,0,0,0,97.9,147.76,0.11,1009,1.9000000000000001,248,2.6
2018,12,6,2,30,10.100000000000001,0,0,0,0,9.9,0,0,0,0,98.75,139.85,0.11,1009,1.9000000000000001,247,2.8000000000000003
2018,12,6,3,30,10,0,0,0,0,10,0,0,0,0,99.73,130.58,0.11,1010,1.9000000000000001,249,2.6
2018,12,6,4,30,9.4,0,0,0,1,9.4,0,0,0,0,100,120.79,0.11,1010,1.9000000000000001,249,1.9000000000000001
2018,12,6,5,30,8.8,0,0,0,7,8.8,0,0,0,0,100,110.99000000000001,0.11,1011,1.8,245,1.6
2018,12,6,6,30,9,0,0,0,7,9,0,0,0,0,100,101.51,0.11,1011,1.8,247,2
2018,12,6,7,30,9.3,0,0,0,7,9.200000000000001,0,0,0,0,99.24000000000001,92.69,0.11,1012,1.8,247,2.2
2018,12,6,8,30,10,29,362,62,6,9.5,4,0,7,4,96.49000000000001,84.73,0.11,1013,1.8,245,2.7
2018,12,6,9,30,10.700000000000001,47,591,166,7,9.9,8,0,0,8,94.52,78.41,0.11,1013,1.9000000000000001,241,2.8000000000000003
2018,12,6,10,30,11.5,55,691,247,6,10.4,14,0,0,14,92.92,73.87,0.11,1014,2,237,3
2018,12,6,11,30,12.600000000000001,59,726,289,7,11.100000000000001,32,0,0,32,90.65,71.56,0.11,1013,2.1,237,3.4000000000000004
2018,12,6,12,30,13.200000000000001,60,712,284,6,11.5,11,0,0,11,89.16,71.7,0.11,1013,2.2,239,3.5
2018,12,6,13,30,13,57,660,235,6,11.4,6,0,0,6,90.13,74.29,0.11,1013,2.3000000000000003,238,3.3000000000000003
2018,12,6,14,30,12.600000000000001,46,548,150,6,11.3,3,0,0,3,92,79.06,0.11,1013,2.4000000000000004,237,3.2
2018,12,6,15,30,12,25,304,49,7,11.100000000000001,7,0,7,7,93.97,85.55,0.11,1013,2.6,239,3.2
2018,12,6,16,30,11.4,0,0,0,6,10.600000000000001,0,0,0,0,95.14,93.67,0.11,1014,2.7,241,3.4000000000000004
2018,12,6,17,30,11,0,0,0,6,10.200000000000001,0,0,0,0,94.83,102.59,0.11,1014,2.7,243,3.5
2018,12,6,18,30,10.5,0,0,0,6,9.700000000000001,0,0,0,0,95.07000000000001,112.12,0.11,1014,2.8000000000000003,241,3.4000000000000004
2018,12,6,19,30,10,0,0,0,7,9.4,0,0,0,0,95.78,121.95,0.11,1014,2.9000000000000004,233,3.2
2018,12,6,20,30,9.700000000000001,0,0,0,7,9.1,0,0,0,0,96.16,131.72,0.11,1014,2.9000000000000004,222,3.4000000000000004
2018,12,6,21,30,9.700000000000001,0,0,0,7,9,0,0,0,0,95.59,140.9,0.11,1013,2.9000000000000004,217,3.8000000000000003
2018,12,6,22,30,9.700000000000001,0,0,0,7,9,0,0,0,0,95.59,148.6,0.11,1013,2.9000000000000004,215,4
2018,12,6,23,30,9.600000000000001,0,0,0,7,9,0,0,0,0,96.07000000000001,153.18,0.11,1013,2.8000000000000003,214,4.1000000000000005
2018,12,7,0,30,9.4,0,0,0,7,8.9,0,0,0,0,96.48,152.91,0.11,1012,2.7,213,4.1000000000000005
2018,12,7,1,30,9.200000000000001,0,0,0,7,8.700000000000001,0,0,0,0,96.46000000000001,147.91,0.11,1011,2.6,211,4.2
2018,12,7,2,30,9,0,0,0,1,8.5,0,0,0,0,96.58,140.01,0.11,1011,2.6,207,4.3
2018,12,7,3,30,8.8,0,0,0,1,8.3,0,0,0,0,96.7,130.73,0.11,1010,2.5,204,4.5
2018,12,7,4,30,8.8,0,0,0,7,8.200000000000001,0,0,0,0,95.89,120.95,0.11,1009,2.3000000000000003,201,4.7
2018,12,7,5,30,8.9,0,0,0,7,8.200000000000001,0,0,0,0,95.39,111.14,0.11,1008,2.2,199,5
2018,12,7,6,30,9.200000000000001,0,0,0,7,8.4,0,0,0,0,94.72,101.66,0.11,1007,2,197,5.2
2018,12,7,7,30,9.5,0,0,0,8,8.6,0,0,0,0,94.27,92.84,0.11,1006,1.8,196,5.4
2018,12,7,8,30,10,29,344,60,3,8.9,4,0,7,4,92.85000000000001,84.87,0.11,1005,1.6,200,6.1000000000000005
2018,12,7,9,30,10.700000000000001,51,566,163,8,9.3,18,0,7,18,90.9,78.55,0.11,1004,1.5,209,7.2
2018,12,7,10,30,11.200000000000001,62,654,242,7,9.5,4,0,0,4,89.38,74.01,0.11,1003,1.9000000000000001,211,7.9
2018,12,7,11,30,11.700000000000001,65,687,281,6,9.600000000000001,4,0,0,4,86.95,71.68,0.11,1000,2.4000000000000004,209,8.5
2018,12,7,12,30,11.9,69,667,277,7,9.8,5,0,0,5,86.77,71.81,0.11,998,2.3000000000000003,211,9
2018,12,7,13,30,11.9,69,594,229,7,10.100000000000001,4,0,0,4,88.81,74.38,0.11,997,2.1,228,9
2018,12,7,14,30,11,56,487,148,7,9,3,0,0,3,87.24,79.12,0.11,998,1.7000000000000002,262,8
2018,12,7,15,30,9.200000000000001,32,196,47,7,6.4,5,0,7,5,82.59,85.59,0.11,1000,1.3,281,6.800000000000001
2018,12,7,16,30,8.200000000000001,0,0,0,7,6,0,0,0,0,85.74,93.7,0.11,1002,1.2000000000000002,274,6.1000000000000005
2018,12,7,17,30,7.9,0,0,0,6,5.6000000000000005,0,0,0,0,85.29,102.60000000000001,0.11,1003,1,270,6.4
2018,12,7,18,30,7.300000000000001,0,0,0,0,5.1000000000000005,0,0,0,0,86.17,112.13,0.11,1004,0.9,267,5.7
2018,12,7,19,30,6.7,0,0,0,0,4.800000000000001,0,0,0,0,87.85000000000001,121.96000000000001,0.11,1005,0.9,259,5.4
2018,12,7,20,30,6.300000000000001,0,0,0,0,4.6000000000000005,0,0,0,0,88.83,131.73,0.11,1006,1,253,5.7
2018,12,7,21,30,6.300000000000001,0,0,0,0,4.5,0,0,0,0,88.47,140.93,0.11,1006,1.1,250,5.9
2018,12,7,22,30,6.4,0,0,0,0,4.6000000000000005,0,0,0,0,88.38,148.65,0.11,1006,1.2000000000000002,248,6.2
2018,12,7,23,30,6.5,0,0,0,0,4.7,0,0,0,0,88.15,153.28,0.11,1006,1.3,247,6.4
2018,12,8,0,30,6.6000000000000005,0,0,0,0,4.7,0,0,0,0,87.93,153.04,0.11,1006,1.3,248,6.5
2018,12,8,1,30,6.6000000000000005,0,0,0,7,4.800000000000001,0,0,0,0,88.39,148.06,0.11,1006,1.3,247,6.5
2018,12,8,2,30,6.5,0,0,0,7,4.9,0,0,0,0,89.42,140.16,0.11,1006,1.3,247,6.5
2018,12,8,3,30,6.4,0,0,0,7,4.9,0,0,0,0,90.12,130.88,0.11,1006,1.3,245,6.6000000000000005
2018,12,8,4,30,6.4,0,0,0,1,4.9,0,0,0,0,90.39,121.10000000000001,0.11,1006,1.3,244,6.7
2018,12,8,5,30,6.6000000000000005,0,0,0,1,5.1000000000000005,0,0,0,0,90.05,111.29,0.11,1006,1.4000000000000001,246,6.9
2018,12,8,6,30,6.800000000000001,0,0,0,0,5.300000000000001,0,0,0,0,90.43,101.81,0.11,1006,1.3,247,7
2018,12,8,7,30,7,0,0,0,0,5.6000000000000005,0,0,0,0,90.79,92.99,0.11,1007,1.3,247,6.9
2018,12,8,8,30,7.6000000000000005,40,81,47,1,5.9,40,81,0,47,88.69,85.01,0.11,1007,1.3,247,6.9
2018,12,8,9,30,8.6,84,298,142,1,6.2,84,298,0,142,85.05,78.69,0.11,1007,1.3,248,7
2018,12,8,10,30,9.700000000000001,98,459,224,7,6.5,37,0,0,37,80.71000000000001,74.14,0.11,1007,1.4000000000000001,247,7.2
2018,12,8,11,30,10.5,99,545,269,7,6.5,67,2,0,67,76.37,71.8,0.11,1006,1.5,245,7.5
2018,12,8,12,30,11,96,554,268,5,6.4,24,0,0,24,73.3,71.9,0.11,1006,1.6,244,7.6000000000000005
2018,12,8,13,30,11,86,507,222,7,6.800000000000001,13,0,0,13,75.13,74.45,0.11,1005,1.7000000000000002,242,7.4
2018,12,8,14,30,10.600000000000001,66,393,140,7,7.6000000000000005,3,0,0,3,81.47,79.18,0.11,1004,1.8,237,7.1000000000000005
2018,12,8,15,30,10.5,33,147,44,7,8.3,7,0,7,7,86.14,85.63,0.11,1003,1.8,232,7.2
2018,12,8,16,30,10.5,0,0,0,1,8.6,0,0,0,0,88.06,93.72,0.11,1002,1.7000000000000002,231,7.7
2018,12,8,17,30,10.700000000000001,0,0,0,1,9,0,0,0,0,89.08,102.62,0.11,1001,1.7000000000000002,232,8
2018,12,8,18,30,11.100000000000001,0,0,0,1,9.600000000000001,0,0,0,0,90.74,112.14,0.11,1000,1.6,236,8.200000000000001
2018,12,8,19,30,11.5,0,0,0,1,10.200000000000001,0,0,0,0,91.72,121.96000000000001,0.11,1000,1.6,244,8.1
2018,12,8,20,30,11.5,0,0,0,1,10.100000000000001,0,0,0,0,91.19,131.74,0.11,999,1.5,255,8.1
2018,12,8,21,30,10.9,0,0,0,0,8.9,0,0,0,0,87.21000000000001,140.95000000000002,0.11,999,1.4000000000000001,264,8.1
2018,12,8,22,30,10.100000000000001,0,0,0,1,7.800000000000001,0,0,0,0,85.84,148.69,0.11,999,1.3,264,7.9
2018,12,8,23,30,9.600000000000001,0,0,0,1,7.5,0,0,0,0,86.86,153.36,0.11,1000,1.3,263,8
2018,12,9,0,30,9.4,0,0,0,1,7.300000000000001,0,0,0,0,86.57000000000001,153.16,0.11,1000,1.3,265,8.1
2018,12,9,1,30,9.200000000000001,0,0,0,0,6.800000000000001,0,0,0,0,85.19,148.20000000000002,0.11,1000,1.3,267,8
2018,12,9,2,30,8.8,0,0,0,1,6,0,0,0,0,82.74,140.3,0.11,1001,1.3,267,7.800000000000001
2018,12,9,3,30,8.6,0,0,0,0,5.5,0,0,0,0,80.89,131.03,0.11,1001,1.3,265,7.7
2018,12,9,4,30,8.6,0,0,0,0,5.5,0,0,0,0,80.7,121.24000000000001,0.11,1001,1.4000000000000001,264,7.9
2018,12,9,5,30,8.6,0,0,0,0,5.6000000000000005,0,0,0,0,81.26,111.43,0.11,1001,1.4000000000000001,262,8
2018,12,9,6,30,8.5,0,0,0,0,5.800000000000001,0,0,0,0,83.10000000000001,101.95,0.11,1002,1.4000000000000001,261,8.1
2018,12,9,7,30,8.6,0,0,0,1,6.1000000000000005,0,0,0,0,84.18,93.13,0.11,1002,1.5,260,8.3
2018,12,9,8,30,9,33,12,34,7,6.5,7,0,7,7,84.19,85.15,0.11,1002,1.5,261,8.5
2018,12,9,9,30,9.600000000000001,101,104,121,7,7,8,0,1,8,83.64,78.82000000000001,0.11,1002,1.5,264,8.6
2018,12,9,10,30,10.3,142,204,197,7,7.4,23,0,0,23,82.2,74.26,0.11,1002,1.5,269,8.6
2018,12,9,11,30,10.9,144,323,245,7,7.6000000000000005,5,0,0,5,80.28,71.9,0.11,1003,1.5,276,8.6
2018,12,9,12,30,11.200000000000001,119,435,254,7,7.6000000000000005,140,16,0,145,78.67,71.99,0.11,1003,1.6,284,8.5
2018,12,9,13,30,11.100000000000001,94,459,217,7,7.4,64,2,0,65,78.03,74.52,0.11,1005,1.5,293,8
2018,12,9,14,30,10.600000000000001,65,408,141,1,7.2,65,408,0,141,79.42,79.23,0.11,1006,1.4000000000000001,300,7
2018,12,9,15,30,9.600000000000001,31,201,46,1,7,31,201,0,46,84.11,85.65,0.11,1007,1.3,302,5.7
