name,annual_energy_kwh
BATIMENT0000000246474484,131994.25464339994
BATIMENT0000000246474487,89895.94192436688
BATIMENT0000000246474485,17701.20276965954
BATIMENT0000000246474486,20137.652937474635
BATIMENT0000000246474503,674.7049773044447
BATIMENT0000000246476508,21081.255133725495
BATIMENT0000000246476510,9536.903847139522
BATIMENT0000000246476512,15688.660287207358
BATIMENT0000000246476532,34512.81081195885
BATIMENT0000000246476534,21951.48869245177
BATIMENT0000000246476535,3943.564255871103
BATIMENT0000000246476565,11848.015924874953
BATIMENT0000000246474898,173053.1783101585
BATIMENT0000000246474556,26956.860175040598
BATIMENT0000000246474875,18575.512364269267
BATIMENT0000000246474876,143455.04720081078
BATIMENT0000000246474559,83377.34230445333
BATIMENT0000000246474874,112967.32135420207
BATIMENT0000000246474562,5989.734032790362
BATIMENT0000000246474561,252258.69837572385
BATIMENT0000000246474560,3637.8616013249048
BATIMENT0000000356501067,307197.541641174
BATIMENT0000000246472799,132299.9572953178
BATIMENT0000000246474989,135873.62133108638
BATIMENT0000000246474030,184071.721027883
BATIMENT0000000246474987,11438.374366661927
BATIMENT0000000246475000,3694.926102165952
BATIMENT0000000246050267,84132.42785624629
BATIMENT0000000246050274,3804.979053058825
BATIMENT0000000246050286,1021.0468698665788
BATIMENT0000000246050285,1067.9212760613636
BATIMENT0000000318254740,10033.161158481551
BATIMENT0000000318254760,34073.617986670986
BATIMENT0000000318254764,210260.24854865958
BATIMENT0000002011631458,104045.89884372852
BATIMENT0000002011631459,129378.45891783928
BATIMENT0000000318254757,8967.277897405715
BATIMENT0000000318254761,62601.78982484335
BATIMENT0000000246476931,147535.15864212188
BATIMENT0000000246477193,474520.83318376425
BATIMENT0000000246477297,225561.68546376823
BATIMENT0000000246477298,3628.690521302766
BATIMENT0000000246473153,12263.771535954773
BATIMENT0000000246473145,112288.66145755858
BATIMENT0000000246473144,164402.8121762282
BATIMENT0000000246473146,32463.584013041167
BATIMENT0000000246473148,108571.31715823317
BATIMENT0000000246473147,1735.3720748832652
BATIMENT0000000246475849,589.5978149644326
BATIMENT0000000246475850,795926.4152350501
BATIMENT0000000246476575,234242.621871371
BATIMENT0000000246475847,5854.205855632744
BATIMENT0000000246475845,18442.022202459084
BATIMENT0000000243821593,111136.16243969023
BATIMENT0000000243821359,280396.5898135883
BATIMENT0000000243821361,48389.67335762316
BATIMENT0000000243822385,8692.145507579397
BATIMENT0000000243821320,125811.92793645334
BATIMENT0000000243828236,420233.13656080625
BATIMENT0000000229488476,65168.67312590093
BATIMENT0000000243828227,113577.70765482138
BATIMENT0000000243828237,161404.88813410926
BATIMENT0000000002627817,21309.513114951285
BATIMENT0000000229488477,58863.04634482419
BATIMENT0000000243828165,62190.110256171654
BATIMENT0000000243835520,677499.2444515867
BATIMENT0000000243827692,269163.0362286425
BATIMENT0000000243829137,35203.69881629717
BATIMENT0000000243829136,215643.67228687138
BATIMENT0000000243829138,497651.31512109796
BATIMENT0000000243829247,24095.483319220628
BATIMENT0000000243831419,97403.99915332107
BATIMENT0000000243831427,6266.904439862182
BATIMENT0000000243831416,309753.215831939
BATIMENT0000000243831414,388683.6035094922
BATIMENT0000000243831413,42181.87143664015
BATIMENT0000000353685584,244802.61060428698
BATIMENT0000002200500263,4713.934949900789
BATIMENT0000000353685615,162585.91938854716
BATIMENT0000002200500226,4797.493675942159
BATIMENT0000000353685597,212859.7401169073
BATIMENT0000000353685603,37185.671028421755
BATIMENT0000000353685608,298754.0342653905
BATIMENT0000000353685601,47709.99446204539
BATIMENT0000000353685607,13618.034301806514
BATIMENT0000000353685581,91479.48167966737
BATIMENT0000000353685599,115633.04851481004
BATIMENT0000000229481092,39840.189091350825
BATIMENT0000000242883544,80605.63822611338
BATIMENT0000000242884102,89988.67172993706
BATIMENT0000000242884136,14303.827260613436
BATIMENT0000000242884135,85695.5874335134
BATIMENT0000000242884138,2843.0346953864696
BATIMENT0000000242885095,8906.137368463133
BATIMENT0000000242885096,63371.14151075219
BATIMENT0000000242884140,4986.010313671533
BATIMENT0000000242884139,30943.22280703921
BATIMENT0000000242884146,44362.550376862564
BATIMENT0000000242884153,45993.983548873955
BATIMENT0000000242884155,41542.95288467917
BATIMENT0000000242884168,8859.262953600157
BATIMENT0000000242884161,10139.138078791162
BATIMENT0000000242886660,59652.77820168453
BATIMENT0000000242891297,47923.9863207965
BATIMENT0000000242891300,171816.10155680773
BATIMENT0000000242891333,115452.68394678597
BATIMENT0000000242891334,94506.95698600456
BATIMENT0000000242891335,28949.02248568715
BATIMENT0000000242891363,235713.05163048822
BATIMENT0000000318257690,44336.05615080246
BATIMENT0000000353685412,107269.02383897953
BATIMENT0000000243824274,11484.22976546537
BATIMENT0000000243824272,8807.293511739288
BATIMENT0000000243824275,60700.31929730414
BATIMENT0000000243824277,10280.780308185722
BATIMENT0000000243824276,204587.42625534668
BATIMENT0000000243832276,107609.37280535689
BATIMENT0000000243832277,39224.70773861644
BATIMENT0000000243832278,81035.6599607443
BATIMENT0000000353685436,113273.02399517474
BATIMENT0000000242886654,212769.04832470175
BATIMENT0000000242886653,1588.6348004829615
BATIMENT0000000242891298,19183.860650523304
BATIMENT0000000242891299,245809.39135593153
BATIMENT0000000318257713,90687.71180838502
BATIMENT0000000242889287,71891.07452040468
BATIMENT0000000242889317,190087.94929550277
BATIMENT0000000242891038,106771.74752507405
BATIMENT0000000242891039,272436.09266269294
BATIMENT0000000242891042,14588.130728481987
BATIMENT0000000242891044,177446.1254601819
BATIMENT0000000242891043,107531.928123624
BATIMENT0000000242891957,67026.3262670873
BATIMENT0000000242891978,14575.902618207188
BATIMENT0000000242891979,58182.34842915725
BATIMENT0000000242891980,231169.29116960114
BATIMENT0000000243825192,149871.74593573963
BATIMENT0000000243825194,11734.905940051836
BATIMENT0000000243825193,42176.77639264854
BATIMENT0000000318258177,10834.10211486561
BATIMENT0000000243825185,19563.950951344897
BATIMENT0000000002686231,66402.6928441351
BATIMENT0000000243781432,204940.00331193884
BATIMENT0000000243781431,127668.56207402682
BATIMENT0000000243782405,244993.16525960644
BATIMENT0000000243782406,116721.34996228707
BATIMENT0000000246060611,13573.197912954454
BATIMENT0000000246059072,1178055.7537970808
BATIMENT0000000246060609,11629.948030432713
BATIMENT0000000246060608,12017.171392964596
BATIMENT0000000246060610,11882.662228661162
BATIMENT0000000246060612,14663.537380255497
BATIMENT0000000246059084,5006.390490737079
BATIMENT0000000246059226,17580.959735671135
BATIMENT0000000246060854,3699.002133666212
BATIMENT0000000246060855,1583.5397559125977
BATIMENT0000000243835503,116140.5149124584
BATIMENT0000000243835504,2143.9946274594145
BATIMENT0000000243835531,86715.61529697657
BATIMENT0000000243835532,509246.6168347372
BATIMENT0000000318256352,108765.94785014146
BATIMENT0000000353683248,126957.29388562386
BATIMENT0000002011621805,495812.00413154694
BATIMENT0000000353683247,1093386.3082858827
BATIMENT0000000357165714,316122.02115818317
BATIMENT0000000246059181,185099.90096271093
BATIMENT0000000246059490,91478.46265209984
BATIMENT0000000246059491,15633.6338115883
BATIMENT0000002011621821,302518.2529663726
BATIMENT0000000246060071,794898.2353013337
BATIMENT0000000246060602,37712.49860960731
BATIMENT0000000242892319,90459.45381981017
BATIMENT0000000242892318,87745.83325110847
BATIMENT0000000242892320,13503.905310131899
BATIMENT0000000242892321,17130.5578147764
BATIMENT0000000242892332,39443.79464492005
BATIMENT0000000242892333,91251.22370498782
BATIMENT0000000242892331,107022.42371790565
BATIMENT0000000242892334,10975.744348898535
BATIMENT0000000242892335,48687.22393790172
BATIMENT0000000242892295,39762.74441839562
BATIMENT0000000242895062,177853.72902128138
BATIMENT0000000242895065,20154.97608786305
BATIMENT0000000245147624,20836.693007712678
BATIMENT0000000245147625,2353.9104490525733
BATIMENT0000000244420716,188197.68787751492
BATIMENT0000000244420845,7474.429928848516
BATIMENT0000000244420844,37276.36282031595
BATIMENT0000000244420848,23647.11941875545
BATIMENT0000000244420846,220741.77359167993
BATIMENT0000000244420847,10886.071568743571
BATIMENT0000000229482092,25707.55531941545
BATIMENT0000000244420852,2185.773980272121
BATIMENT0000000244420851,1954.4589795520571
BATIMENT0000000244420738,138469.03688624006
BATIMENT0000000244420740,52111.09368873222
BATIMENT0000000244420773,226815.06634127576
BATIMENT0000000244422297,17063.30322239362
BATIMENT0000000244422298,38760.03970810953
BATIMENT0000000244422299,18867.967910155556
BATIMENT0000000244422410,187236.76253462958
BATIMENT0000000244422289,33832.11290184845
BATIMENT0000000244421954,221651.74849003195
BATIMENT0000000244421955,142115.05054778443
BATIMENT0000000244203510,191743.83868794053
BATIMENT0000000244203511,25663.737940824285
BATIMENT0000000244203508,10164.613299628656
BATIMENT0000000244203507,20512.64819079829
BATIMENT0000000244203420,17078.588361244845
BATIMENT0000000244203421,265138.97027055174
BATIMENT0000000244203422,43480.08871213337
BATIMENT0000000244203423,1527.494269406215
BATIMENT0000000244203424,1265.60899395765
BATIMENT0000000246058365,108517.30970110549
BATIMENT0000000244419987,57721.75642713147
BATIMENT0000000244419969,313799.699985112
BATIMENT0000000244419974,21555.09424533291
BATIMENT0000000244419973,29773.400641677366
BATIMENT0000000244419968,2815.5214569939008
BATIMENT0000000244419971,526236.5514359395
BATIMENT0000000244419970,11220.306471625434
BATIMENT0000000244419972,10971.668310303132
BATIMENT0000000244419978,6506.371521598857
BATIMENT0000000244419982,3574.6830530038983
BATIMENT0000000244419977,39427.4905091392
BATIMENT0000000244419979,20353.682812256233
BATIMENT0000000244420022,16883.957665478785
BATIMENT0000000244420021,27333.89345179604
BATIMENT0000000244419975,27537.695221024078
BATIMENT0000000244419981,114380.6866559597
BATIMENT0000000244421619,64401.35946264222
BATIMENT0000000244421620,170873.51838485806
BATIMENT0000000244420072,84546.14546128863
BATIMENT0000000244420071,32516.57247270781
BATIMENT0000000244420070,6774.370848671056
BATIMENT0000000244420079,14979.430126305482
BATIMENT0000000229482937,238528.57309419
BATIMENT0000000229485066,106363.12498521736
BATIMENT0000000244420013,128500.07327943871
BATIMENT0000000002720442,20650.214389123164
BATIMENT0000000244420457,49257.86890894301
BATIMENT0000000244419516,97305.1552942329
BATIMENT0000000244419580,110014.2336990184
BATIMENT0000000244419537,203032.41874861144
BATIMENT0000000244419540,19724.954348267616
BATIMENT0000000244419541,49301.68628663591
BATIMENT0000000244419544,16861.53947525812
BATIMENT0000000244420664,15898.576107410194
BATIMENT0000000244421377,66302.82997715859
BATIMENT0000000244419549,12813.017305985912
BATIMENT0000000244420667,84799.87866300548
BATIMENT0000000244419555,4096.415585619978
BATIMENT0000000244419554,2159.2797574242286
BATIMENT0000000244420665,196843.97798201436
BATIMENT0000000244419543,195251.2671593865
BATIMENT0000000244421342,1124.9857724941817
BATIMENT0000000244421341,12119.072278759604
BATIMENT0000000229484869,163935.0871008603
BATIMENT0000000229484748,46146.83487837512
BATIMENT0000000002729876,8879.643136485598
BATIMENT0000000229481152,22177.708657490242
BATIMENT0000002102057492,745959.3161548758
BATIMENT0000000246165510,313610.16433624283
BATIMENT0000000246165512,14892.814376162358
BATIMENT0000000246165511,14418.975259922576
BATIMENT0000000229479734,13549.760706198565
BATIMENT0000000243778296,470410.15147280134
BATIMENT0000000245147025,629140.1413521331
BATIMENT0000000245147147,2561.7882546197866
BATIMENT0000000245147148,8498.533826936846
BATIMENT0000000245147149,12086.463995698177
BATIMENT0000000245147150,15626.500748836528
BATIMENT0000000245147152,15570.455256300296
BATIMENT0000000245147633,30105.597527832175
BATIMENT0000000002702756,210313.23699682215
BATIMENT0000000356502304,13538.551607725738
BATIMENT0000000356502307,17297.675264057107
BATIMENT0000000356502311,201656.75679686686
BATIMENT0000000356502312,299796.4803440815
BATIMENT0000000356502312,299796.4803440815
BATIMENT0000000243769852,139572.62346898986
BATIMENT0000000243768430,1478.581844088105
BATIMENT0000000243768515,155794.2253676734
BATIMENT0000000243768415,54925.59613724218
BATIMENT0000002206299529,409460.1749938395
BATIMENT0000000243780751,68234.87075829053
BATIMENT0000000243781250,124997.73985597951
BATIMENT0000000002692790,50368.58855400485
BATIMENT0000000243778014,20476.982885822523
BATIMENT0000000243778040,34082.78907887033
BATIMENT0000000243778039,25425.28986928583
BATIMENT0000000243778017,18687.60333757624
BATIMENT0000000243778502,22033.009402431533
BATIMENT0000000243778503,362499.15202194534
BATIMENT0000000243778501,10394.909301961232
BATIMENT0000000243778480,144064.41448484507
BATIMENT0000000243779009,4317.54050722815
BATIMENT0000000243779010,1921.8506954052084
BATIMENT0000000243778516,28633.12973606406
BATIMENT0000000002694727,311881.9253275948
BATIMENT0000000243780576,9680.584098267247
BATIMENT0000000229485349,632404.026709888
BATIMENT0000000318256388,164831.8148927018
BATIMENT0000002206300969,9403.413685385016
BATIMENT0000000243779962,141509.75929143338
BATIMENT0000000243779963,337236.9035864672
BATIMENT0000000243779940,28945.9654541663
BATIMENT0000000243779932,42317.39961451173
BATIMENT0000000243780594,28589.312360359225
BATIMENT0000000243780753,35167.01449644461
BATIMENT0000000243781251,1310632.8814972758
BATIMENT0000000244417861,139435.05727169037
BATIMENT0000000244417895,11241.70565401457
BATIMENT0000000244417854,17064.322236184966
BATIMENT0000000244417853,16568.064923813225
BATIMENT0000000244417855,5744.152899412274
BATIMENT0000000244417856,19528.28564323037
BATIMENT0000000244417857,3082.5017766237374
BATIMENT0000000244417858,170843.96713049288
BATIMENT0000000244417860,29461.583931769506
BATIMENT0000000244417859,42417.262479238
BATIMENT0000002206299546,111741.45370729237
BATIMENT0000000244418442,51300.98165622417
BATIMENT0000000244418441,27715.002761088526
BATIMENT0000000244418443,40335.42739448185
BATIMENT0000000244418444,126222.58850395108
BATIMENT0000000244419387,3899.7468758458017
BATIMENT0000000244422892,747.5074900555145
BATIMENT0000000229484882,191293.43677875868
BATIMENT0000000244420734,336552.12964306056
BATIMENT0000000244420736,162153.85964074582
BATIMENT0000000244423593,13607.844211433203
BATIMENT0000000244423594,5314.13116510059
BATIMENT0000000244423595,660.3495516135787
BATIMENT0000000244423694,16634.300502933784
BATIMENT0000000244424194,663279.9949287984
BATIMENT0000000244424195,30092.350412708303
BATIMENT0000000244424196,52586.97082147147
BATIMENT0000000243776404,225741.030989425
BATIMENT0000000243776405,79113.80926283353
BATIMENT0000000243776406,98085.71606444115
BATIMENT0000000243776412,57351.85621810317
BATIMENT0000000243776707,36969.64116068216
BATIMENT0000000243776708,3646.0136734432044
BATIMENT0000000246165344,240151.85420167295
BATIMENT0000000246165359,7118.795839871534
BATIMENT0000000246165627,175814.69230368303
BATIMENT0000000318254869,453702.48231946677
BATIMENT0000000246162943,269833.54404698603
BATIMENT0000000246162944,62852.46600696185
BATIMENT0000000246162946,1171.8601798515247
BATIMENT0000000356501451,4112.719727011881
BATIMENT0000000356501452,3601.1772828484877
BATIMENT0000000356501453,3220.067974005571
BATIMENT0000000356501454,3790.7129311319063
BATIMENT0000000246161993,12501.20060008658
BATIMENT0000000246161924,4862.710242093411
BATIMENT0000000246161923,118523.97661972474
BATIMENT0000000246161922,7513.152265441084
BATIMENT0000000246161994,629134.0273124654
BATIMENT0000000246161995,20121.348789769418
BATIMENT0000000246161996,15558.227155171702
BATIMENT0000000246161997,1761.8663062617293
BATIMENT0000000246161999,6303.588758280465
BATIMENT0000000246161801,16719.897247274068
BATIMENT0000000229480848,8614.700832904256
BATIMENT0000000246161676,354043.41657248494
BATIMENT0000000312990971,230370.3882345292
BATIMENT0000000312990977,6462.5541395129785
BATIMENT0000000312990980,29829.446129585922
BATIMENT0000000312990974,50768.040025489805
BATIMENT0000000312990978,18819.055480195515
BATIMENT0000000312990979,1832.177916430567
BATIMENT0000000312990972,2262.1996528479117
BATIMENT0000000312990975,6147.680406783368
BATIMENT0000000312990976,4394.985178269708
BATIMENT0000000312990973,63416.99690066927
BATIMENT0000000312990981,3406.5465917504253
BATIMENT0000000312990984,18608.120651012887
BATIMENT0000000312990982,215.33137541580146
BATIMENT0000000312990983,86198.9778134307
BATIMENT0000000312991523,4156.537107881808
BATIMENT0000000312991521,139341.30845923856
BATIMENT0000000312991525,38791.62898667067
BATIMENT0000000312991522,13474.354055152246
BATIMENT0000000312991526,44201.54697856639
BATIMENT0000000312991536,624.4609903223442
BATIMENT0000000312991534,1780.2084639322582
BATIMENT0000000312991531,1962.6110493903307
BATIMENT0000000312991537,1024.1038973884215
BATIMENT0000000312991543,2225.515332246868
BATIMENT0000000312987121,656875.5242916456
BATIMENT0000000312987153,93677.48378609408
BATIMENT0000000244424643,178028.99853755443
BATIMENT0000000244424641,77230.68090483728
BATIMENT0000000244424642,18968.849781284855
BATIMENT0000000244424644,2365.1195453129963
BATIMENT0000000353684890,1219832.0596997025
BATIMENT0000000245111632,41811.97122163868
BATIMENT0000000245111649,11596.320737857703
BATIMENT0000000245110861,85749.59490315145
BATIMENT0000000353684886,27534.638193225892
BATIMENT0000000245111060,8205.059276067343
BATIMENT0000000245111467,337007.62659782445
BATIMENT0000000245111468,729115.0998292228
BATIMENT0000002206300791,315014.3585264103
BATIMENT0000000245110686,41512.382621582234
BATIMENT0000000245116942,40809.266515065625
BATIMENT0000000245116905,312441.3611764512
BATIMENT0000000245111631,25165.44261127712
BATIMENT0000000245116957,168548.14018129857
BATIMENT0000000318257499,140755.69273972107
BATIMENT0000000244175049,13799.417875682078
BATIMENT0000000244175050,249530.81167886395
BATIMENT0000000244176861,15178.1368528079
BATIMENT0000000244176900,127507.55865435468
BATIMENT0000000244176902,36908.500628746544
BATIMENT0000000244176555,54710.585274400386
BATIMENT0000000244176532,116686.70365755765
BATIMENT0000000244176550,240969.09930948904
BATIMENT0000000244176553,317218.47467692837
BATIMENT0000000244176557,518305.6055335873
BATIMENT0000002206300712,32521.667521106345
BATIMENT0000000244175716,64227.108945419895
BATIMENT0000000244175710,13825.912108590845
BATIMENT0000000244175727,208108.1018464329
BATIMENT0000000244175717,13362.263079641183
BATIMENT0000000244175720,20804.084724383156
BATIMENT0000000244175722,36322.57053343915
BATIMENT0000000244175721,48980.698498885315
BATIMENT0000000002611419,10547.760627893842
BATIMENT0000000244175854,21966.773824105847
BATIMENT0000000244175954,24195.346187005176
BATIMENT0000000244175953,160754.7604762986
BATIMENT0000000245118316,8256.009720661797
BATIMENT0000000245118366,6381.033431403945
BATIMENT0000000353683831,180799.6836012859
BATIMENT0000000245111019,27392.995961048295
BATIMENT0000000245118346,62158.52097263316
BATIMENT0000000245118347,16035.12329435784
BATIMENT0000000245118348,13888.071644700634
BATIMENT0000000245118359,626842.2763710596
BATIMENT0000000245118360,13421.365593342018
BATIMENT0000000245118361,18827.207551975785
BATIMENT0000000245118372,150288.52055978877
BATIMENT0000000245118373,199896.92850713275
BATIMENT0000000245118374,3753.0096030612026
BATIMENT0000000245118375,3827.397249340225
BATIMENT0000000245118376,152669.9442425274
BATIMENT0000002202787985,410029.80092837673
BATIMENT0000000245118368,24424.623179806265
BATIMENT0000000245109787,149039.21570500213
BATIMENT0000000245109779,120164.58087560625
BATIMENT0000000245109888,188832.53039299554
BATIMENT0000000245110092,169049.49252981687
BATIMENT0000000318257445,696699.4092503395
BATIMENT0000000245110609,5857.2628822980805
BATIMENT0000000245109897,79416.45489571453
BATIMENT0000000229477482,26708.22201385948
BATIMENT0000000229478505,16646.528606856067
BATIMENT0000000002637614,757140.9003040851
BATIMENT0000000002637618,91738.3099314602
BATIMENT0000000229478251,139996.5311492153
BATIMENT0000000002629660,641274.4987716478
BATIMENT0000000229477227,26198.71758782066
BATIMENT0000000002626887,493617.05905757344
BATIMENT0000000002626883,16666.908780120786
BATIMENT0000000002626863,162513.56976248446
BATIMENT0000000002626885,97364.25780435953
BATIMENT0000000002624227,5933.688547319639
BATIMENT0000000229477392,30386.843973632363
BATIMENT0000000229476803,32045.79038108238
BATIMENT0000000229478053,7407.175346583495
BATIMENT0000000002617596,310590.8410999906
BATIMENT0000000312829687,262205.24377496383
BATIMENT0000000002617485,14988.60120638573
BATIMENT0000000312829688,25092.073970849717
BATIMENT0000000312829698,36390.84412513711
BATIMENT0000000312829719,96524.59452051972
BATIMENT0000000312829696,153494.32240962758
BATIMENT0000000312829697,4287.989250164216
BATIMENT0000000312829695,47961.68964184541
BATIMENT0000000312829718,2793.103263395894
BATIMENT0000000312829527,41849.67455590174
BATIMENT0000000312829589,93185.30250490684
BATIMENT0000000312829595,418449.8710835693
BATIMENT0000000312829550,658386.714390514
BATIMENT0000000312829594,2657.575090854086
BATIMENT0000000312829625,71128.85590399746
BATIMENT0000000312829626,8515.856978499563
BATIMENT0000000002611341,23612.473120658597
BATIMENT0000000312829862,257889.7412902955
BATIMENT0000000229478808,133789.7482303679
BATIMENT0000000244174623,498467.541211761
BATIMENT0000000002604011,87000.9377824281
BATIMENT0000000244174448,109088.97365620687
BATIMENT0000002200499945,4496.886063129886
BATIMENT0000002200499950,4104.567656949407
BATIMENT0000000243398391,451326.1536791645
BATIMENT0000000243398368,32484.983195569217
BATIMENT0000000243398369,10854.4822931696
BATIMENT0000000243398370,32585.865070022483
BATIMENT0000000243402552,18591.816511808487
BATIMENT0000000243402590,26473.849981286403
BATIMENT0000000243402558,38411.53867942045
BATIMENT0000000243402557,98149.9136264476
BATIMENT0000002204110944,413605.50299414626
BATIMENT0000002204110945,355534.2265322502
BATIMENT0000000243402881,110540.04227348152
BATIMENT0000000243402878,41469.58424502883
BATIMENT0000000243402876,149490.636633791
BATIMENT0000000243402880,151943.3909324759
BATIMENT0000000243398572,42642.46343593017
BATIMENT0000000243398570,353714.27673987555
BATIMENT0000000243398573,2234.686411035281
BATIMENT0000000243398575,11087.83532016037
BATIMENT0000000243398574,933.1026270938673
BATIMENT0000000243398569,964.8896412569098
BATIMENT0000000243398495,52852.93213764236
BATIMENT0000000243401536,13805.531926927324
BATIMENT0000000243401605,144302.8625658053
BATIMENT0000000243401449,107772.41422389462
BATIMENT0000000243401457,117324.60320065358
BATIMENT0000000243401504,4454.087690858959
BATIMENT0000000243401505,43606.44581210419
BATIMENT0000000243401507,506825.45179953176
BATIMENT0000000243401606,10177.860414782275
BATIMENT0000000243402684,156336.33809237788
BATIMENT0000000243402687,44270.839584135
BATIMENT0000000243402808,32529.81958690882
BATIMENT0000000243402689,69414.88300369648
BATIMENT0000000243403296,45937.93805957393
BATIMENT0000000243402806,505572.0709090962
BATIMENT0000000243406634,47267.74461537237
BATIMENT0000000243403223,139867.11703453178
BATIMENT0000000243403201,136602.21266973385
BATIMENT0000000243403226,5321.264227598489
BATIMENT0000000243403227,28762.543861291957
BATIMENT0000000243403259,14360.891752560845
BATIMENT0000000243407847,493281.80512905907
BATIMENT0000000243407558,334989.98905619606
BATIMENT0000000243407557,90279.08924552044
BATIMENT0000000243407559,110915.03751968867
BATIMENT0000000243407560,379518.63788353774
BATIMENT0000000243407561,33130.01579948343
BATIMENT0000000243407957,4154.499089195033
BATIMENT0000000243408074,26170.18534712224
BATIMENT0000000243408075,356303.5782097858
BATIMENT0000000243408076,22179.746676331277
BATIMENT0000000243403221,300744.1585639847
BATIMENT0000000243403258,12138.43344596985
BATIMENT0000000243403217,40536.172138502465
BATIMENT0000000243403257,16670.984821633214
BATIMENT0000000243403210,27573.360530626287
BATIMENT0000000243403194,15099.673169925218
BATIMENT0000000243403222,2957.163688156047
BATIMENT0000000243403014,89715.57735602053
BATIMENT0000000243402890,50095.4941792874
BATIMENT0000000243402879,174500.17087896736
BATIMENT0000000243408045,28356.978336509397
BATIMENT0000000243401630,1036132.2768735277
BATIMENT0000000243405757,162811.12034665377
BATIMENT0000000243404818,144656.4586386811
BATIMENT0000000243405787,1537510.1073859432
BATIMENT0000000243405762,51029.9252943581
BATIMENT0000000243405786,79236.0903194911
BATIMENT0000000243404820,26000.010862358544
BATIMENT0000000243405765,765923.7375798828
BATIMENT0000000243405761,13551.798723104723
BATIMENT0000000002637507,27806.713558558953
BATIMENT0000000243405101,10973.706328439519
BATIMENT0000000243405102,153253.83632926352
BATIMENT0000000243405033,270245.22362494876
BATIMENT0000000243404908,36834.11297447077
BATIMENT0000002206299918,169863.68061273498
BATIMENT0000000243404605,116499.20602890271
BATIMENT0000000243404701,64841.5712899406
BATIMENT0000000243404870,12250.52441945945
BATIMENT0000000243404607,25578.141200849637
BATIMENT0000000243404871,6809.017149677837
BATIMENT0000000243405658,178639.3848436398
BATIMENT0000000246278120,3590.987196582118
BATIMENT0000000246278119,3613.4053899001674
BATIMENT0000000246278117,2378.3666603800175
BATIMENT0000000246278062,20912.09966599413
BATIMENT0000000246277852,22079.88380686348
BATIMENT0000000246278138,82382.78966181312
BATIMENT0000002206300183,23766.343458038453
BATIMENT0000000246278118,225838.85586957252
BATIMENT0000000246278124,2300.921988407244
BATIMENT0000000246278121,2828.7685727418425
BATIMENT0000000246278122,1100.529560739669
BATIMENT0000000246278123,2868.50992074017
BATIMENT0000000246278126,27927.975614015093
BATIMENT0000000246278127,14067.41720754926
BATIMENT0000002206299932,161597.4808062981
BATIMENT0000002008886024,650920.4365445802
BATIMENT0000000353684368,267393.0178454383
BATIMENT0000000353684362,103711.66394645773
BATIMENT0000000353684373,302288.9759849383
BATIMENT0000000246273122,19945.060262985065
BATIMENT0000000246273121,252287.23062361864
BATIMENT0000000353684271,14755.248179122163
BATIMENT0000000353684272,5541.37013738217
BATIMENT0000000353684273,21670.242251534477
BATIMENT0000002206299913,575125.5391218769
BATIMENT0000002206300213,41520.53468943003
BATIMENT0000002206300232,291730.0062630094
BATIMENT0000002206300264,205891.75759503862
BATIMENT0000000246273250,23581.90285679647
BATIMENT0000000246273807,5872.5480148940815
BATIMENT0000000246273626,189407.25138710882
BATIMENT0000000246273646,73676.37802759276
BATIMENT0000000246273648,16658.756712646755
BATIMENT0000000246273649,22760.58172256272
BATIMENT0000000246273650,44235.17426806054
BATIMENT0000000246273652,36099.4075987541
BATIMENT0000000246273653,42863.588359314126
BATIMENT0000000246273651,26625.682296208415
BATIMENT0000000246273654,93633.66640369978
BATIMENT0000000246273727,36151.377052133954
BATIMENT0000000246273655,36177.871278327104
BATIMENT0000000246273656,25343.769161303684
BATIMENT0000000246273657,14095.949453126783
BATIMENT0000000246273658,13456.011893682065
BATIMENT0000000246275849,261687.58728330833
BATIMENT0000000246275850,5764.533076289171
BATIMENT0000000246275851,9855.853616679235
BATIMENT0000000246275852,15405.375826214056
BATIMENT0000000246275855,21554.075241906095
BATIMENT0000000243407806,90746.81431454155
BATIMENT0000000243407805,39577.284808191755
BATIMENT0000000243407804,103001.4147726282
BATIMENT0000000243407793,41727.39348701248
BATIMENT0000000243407794,9209.802004969082
BATIMENT0000000243407795,3849.815443092426
BATIMENT0000000243407813,39278.71521267122
BATIMENT0000000243407819,17695.088715738064
BATIMENT0000000243407815,473.72902674510715
BATIMENT0000000243407818,5323.302244617351
BATIMENT0000000243407792,129983.7501739155
BATIMENT0000000243407824,39045.36218500778
BATIMENT0000000243407823,508.5922015742089
BATIMENT0000000243407790,2986.7149457217793
BATIMENT0000000243407809,25228.621161593554
BATIMENT0000000243407811,2270.351722147597
BATIMENT0000000243407920,41361.56930538213
BATIMENT0000002323651379,300993.8157452689
BATIMENT0000000243407573,438778.0786718596
BATIMENT0000000243407563,26303.67549132925
BATIMENT0000000243407441,817695.5013460509
BATIMENT0000000243407576,170315.10152673582
BATIMENT0000000243407566,15184.250905944085
BATIMENT0000000243407567,1385.852038379313
BATIMENT0000000243407568,1521.3802168157588
BATIMENT0000000243407569,6300.531734102765
BATIMENT0000000243407495,248046.1157659585
BATIMENT0000000243407570,4180.9933182092345
BATIMENT0000000243407579,68817.74382590868
BATIMENT0000000243407578,45633.254406443804
BATIMENT0000000243407572,13181.898508989536
BATIMENT0000000243407510,78095.81941474229
BATIMENT0000000243407580,35441.1278794573
BATIMENT0000000243407802,45242.97403048912
